date,machineId,temprature,vibration,pressure
2020-06-07 16:20:25,MACH000008,50.54,1.727,8.51
2021-08-25 10:54:52,MACH000006,50.64,1.811,7.59
2024-10-14 14:41:50,MACH000007,49.63,1.505,9.48
2025-09-15 22:48:54,MACH000008,52.76,1.604,8.54
2025-09-28 10:42:37,MACH000009,50.65,1.648,9.14
2023-07-30 21:46:00,MACH000004,61.36,2.217,8.44
2024-10-17 01:47:07,MACH000005,53.46,1.754,8.61
2020-09-30 11:15:45,MACH000004,54.13,2.259,9.29
2020-05-25 03:39:35,MACH000009,56.45,2.189,8.45
2025-11-14 17:44:15,MACH000002,53.47,1.786,8.73
2020-08-24 05:41:02,MACH000008,52.82,1.742,9.73
2020-12-28 00:55:52,MACH000007,53.68,1.849,8.38
2023-02-15 13:53:17,MACH000007,57.65,2.263,9.43
2024-12-30 23:38:17,MACH000008,57.13,2.084,7.24
2022-12-11 02:48:24,MACH000001,55.12,1.791,8.64
2020-05-24 10:39:41,MACH000001,46.01,1.018,8.32
2022-06-18 22:48:25,MACH000007,53.4,1.851,8.89
2023-10-26 02:47:57,MACH000002,52.71,1.9,8.9
2025-02-19 08:12:38,MACH000004,61.9,2.545,9.34
2022-04-04 19:36:08,MACH000006,54.41,1.843,9.16
2024-12-30 07:05:49,MACH000005,60.92,2.531,8.95
2024-09-17 05:06:42,MACH000005,53.97,1.861,8.93
2025-06-08 21:32:35,MACH000006,59.9,2.483,7.84
2023-02-23 11:08:31,MACH000010,53.71,2.228,7.71
2025-03-04 22:34:09,MACH000007,50.59,1.917,8.99
2021-12-12 05:26:33,MACH000002,53.1,1.907,7.56
2023-03-24 12:26:50,MACH000004,49.03,2.052,8.41
2022-05-27 10:26:28,MACH000007,56.58,1.951,8.64
2023-01-20 20:33:24,MACH000005,51.99,1.682,8.68
2021-06-18 11:04:53,MACH000010,59.69,2.227,8.96
2025-01-22 18:06:36,MACH000009,57.05,1.735,7.77
2021-06-03 22:43:02,MACH000006,52.45,1.897,7.41
2021-12-22 14:01:52,MACH000004,49.58,1.785,9.65
2025-12-26 00:28:47,MACH000010,50.95,1.781,8.53
2024-01-25 23:19:25,MACH000004,61.89,2.184,8.62
2023-10-09 22:09:05,MACH000003,48.76,1.675,8.88
2024-11-21 02:22:48,MACH000006,50.28,1.65,9.01
2023-07-26 07:36:26,MACH000008,44.6,1.12,9.26
2025-05-12 04:17:14,MACH000001,54.62,1.933,8.34
2021-07-23 04:13:36,MACH000002,56.17,2.046,8.63
2021-04-26 12:54:10,MACH000004,55.11,2.318,7.98
2022-06-08 13:41:37,MACH000007,61.17,2.294,8.03
2023-11-25 07:40:36,MACH000002,54.67,1.923,8.7
2025-12-10 05:14:34,MACH000010,57.61,1.923,9.39
2022-10-28 14:34:01,MACH000008,62.7,2.349,8.83
2021-04-05 02:53:03,MACH000003,58.08,2.177,7.87
2021-07-15 20:26:45,MACH000002,60.36,2.563,8.04
2024-04-20 14:44:08,MACH000007,55.29,2.081,8.64
2025-01-31 18:28:59,MACH000010,54.5,2.087,8.95
2020-02-29 23:25:30,MACH000009,58.2,2.271,8.34
2025-06-24 05:39:59,MACH000004,54.04,2.538,8.81
2021-05-22 20:31:37,MACH000002,54.02,1.837,9.4
2023-07-09 02:54:03,MACH000009,51.71,2.061,7.6
2023-02-01 15:33:32,MACH000010,56.51,2.089,8.38
2020-07-03 16:10:43,MACH000005,48.16,1.413,8.09
2024-12-09 12:04:54,MACH000010,48.32,1.553,8.93
2020-11-07 01:27:17,MACH000007,58.2,2.223,8.46
2023-06-08 15:31:06,MACH000010,56.27,2.152,9.23
2024-10-24 03:35:54,MACH000005,48.65,1.692,8.09
2022-12-26 14:05:14,MACH000005,52.54,1.676,8.89
2020-06-26 13:08:30,MACH000006,53.13,1.665,8.92
2022-12-04 08:57:34,MACH000005,51.65,1.755,9.37
2020-03-13 05:25:27,MACH000008,59.55,2.41,8.9
2023-12-24 16:36:22,MACH000004,58.41,2.165,7.7
2020-12-12 05:57:18,MACH000003,54.57,1.763,7.88
2021-10-17 08:01:58,MACH000003,62.82,2.644,8.72
2020-12-11 08:52:14,MACH000002,50.22,1.85,9.58
2024-03-05 21:54:03,MACH000008,54.03,1.908,7.71
2024-10-30 12:07:40,MACH000007,54.93,1.848,8.23
2022-09-14 10:07:57,MACH000006,52.97,1.859,7.86
2025-03-20 17:23:54,MACH000002,44.93,1.575,7.79
2024-08-31 03:59:58,MACH000002,51.42,1.819,8.18
2025-01-04 06:15:24,MACH000010,61.4,2.515,8.66
2020-09-08 06:21:04,MACH000001,56.43,2.37,7.4
2025-04-01 18:37:43,MACH000010,58.36,2.268,8.19
2021-04-11 16:47:31,MACH000002,61.52,2.488,7.95
2020-08-26 20:57:56,MACH000009,50.04,2.082,9.1
2023-06-01 07:04:39,MACH000001,61.96,2.567,9.61
2023-09-24 20:51:37,MACH000010,53.28,1.996,8.15
2024-06-21 12:36:31,MACH000004,57.66,2.497,8.18
2020-10-12 19:18:59,MACH000002,58.99,2.278,8.78
2021-09-16 07:02:51,MACH000005,53.52,1.713,7.84
2023-05-25 11:37:00,MACH000010,54.6,2.09,7.88
2020-03-13 10:17:18,MACH000008,54.55,1.876,8.68
2025-01-29 12:30:28,MACH000001,50.51,1.686,9.13
2022-11-11 03:42:21,MACH000009,51.63,1.784,8.31
2024-01-18 16:19:34,MACH000007,55.71,2.411,8.41
2023-03-20 10:50:55,MACH000005,47.8,1.29,9.4
2022-08-27 06:22:05,MACH000005,53.75,1.776,8.61
2020-05-02 16:50:17,MACH000009,54.22,2.586,8.8
2025-02-21 20:42:46,MACH000009,52.7,1.559,8.59
2021-03-27 17:08:12,MACH000002,60.04,2.548,7.44
2020-08-17 00:24:04,MACH000008,57.43,2.115,7.38
2025-06-12 20:44:12,MACH000005,55.26,2.067,8.31
2022-12-24 17:07:14,MACH000002,61.43,1.973,8.86
2022-08-30 22:40:35,MACH000009,55.79,2.232,8.24
2020-11-09 10:49:18,MACH000004,51.67,2.189,8.04
2024-01-28 08:30:37,MACH000005,54.6,2.284,8.48
2024-12-12 19:57:06,MACH000007,52.58,1.591,8.58
2023-11-30 04:42:52,MACH000002,51.69,1.831,8.55
2021-04-17 01:01:29,MACH000005,56.4,2.52,8.62
2022-11-14 07:24:04,MACH000008,61.07,2.544,9.64
2021-05-20 02:27:38,MACH000001,59.27,2.393,8.61
2024-11-14 18:15:18,MACH000008,54.11,1.888,8.83
2023-12-07 14:55:47,MACH000002,56.23,1.892,8.96
2023-04-20 10:44:35,MACH000004,52.95,1.794,8.43
2022-06-22 10:51:49,MACH000003,59.2,2.142,8.91
2024-08-20 01:41:18,MACH000002,56.63,2.259,8.49
2024-06-14 07:25:53,MACH000010,54.61,2.003,8.32
2024-07-21 02:04:05,MACH000010,59.39,2.355,6.84
2020-01-29 02:45:51,MACH000002,55.1,1.719,8.84
2022-01-08 12:33:57,MACH000010,52.22,1.983,8.19
2024-09-19 14:08:35,MACH000006,61.81,2.507,8.83
2023-01-15 11:01:49,MACH000003,54.96,1.784,8.53
2022-04-20 15:05:16,MACH000010,52.6,1.873,8.64
2023-05-29 08:53:38,MACH000004,56.8,1.582,7.68
2021-04-25 09:13:58,MACH000004,45.83,1.41,8.64
2020-10-22 01:08:28,MACH000002,56.11,2.328,8.32
2022-03-31 10:36:45,MACH000004,61.88,2.187,8.95
2025-03-30 11:18:13,MACH000002,59.87,2.43,8.88
2021-05-03 13:25:48,MACH000004,59.18,2.0,9.04
2024-05-25 12:24:03,MACH000008,57.55,1.993,7.71
2021-07-05 02:14:45,MACH000009,59.76,2.223,9.59
2023-05-18 08:37:07,MACH000004,53.56,2.088,8.39
2022-10-25 12:04:03,MACH000004,57.75,2.134,8.17
2025-10-13 09:01:26,MACH000007,56.67,2.075,7.72
2024-12-09 16:19:30,MACH000001,59.26,2.274,9.06
2023-02-22 13:22:45,MACH000007,50.21,1.59,8.77
2020-01-06 20:49:55,MACH000009,56.73,2.089,8.41
2025-07-07 06:50:54,MACH000004,56.31,1.661,8.72
2021-11-05 07:18:16,MACH000002,59.42,2.075,9.05
2022-03-11 17:06:27,MACH000004,47.72,1.734,8.51
2021-08-12 02:08:03,MACH000002,54.55,1.967,8.23
2025-11-12 02:13:05,MACH000010,53.18,2.059,8.1
2022-12-29 05:40:33,MACH000007,54.13,1.829,7.55
2024-04-05 18:36:03,MACH000006,60.69,2.337,7.02
2024-04-09 04:47:18,MACH000002,64.69,2.787,7.55
2024-10-13 10:22:02,MACH000006,61.3,2.431,8.62
2022-08-28 12:39:49,MACH000009,55.13,1.642,8.78
2024-10-02 20:08:35,MACH000008,50.93,2.008,7.64
2022-10-23 05:10:52,MACH000009,57.32,2.377,8.42
2022-07-20 01:19:29,MACH000005,62.47,2.522,8.33
2024-02-01 08:50:20,MACH000010,55.05,2.048,9.04
2020-12-15 09:02:00,MACH000002,62.43,2.444,8.05
2024-03-31 00:50:49,MACH000005,46.3,1.109,9.52
2020-08-17 14:42:38,MACH000010,57.93,2.24,9.69
2025-05-31 11:18:42,MACH000003,57.86,1.796,8.96
2025-12-30 07:44:41,MACH000004,60.43,2.427,8.97
2025-12-18 05:02:21,MACH000007,55.15,1.804,8.67
2025-05-07 20:42:06,MACH000002,52.56,1.903,7.83
2024-09-07 04:11:43,MACH000006,59.84,2.074,8.05
2021-08-03 09:51:30,MACH000001,42.17,1.643,8.31
2022-01-30 22:01:28,MACH000010,50.37,1.713,7.79
2020-12-18 01:39:32,MACH000003,54.72,2.143,8.93
2021-10-03 08:32:30,MACH000007,55.17,2.451,9.04
2025-05-14 13:10:42,MACH000005,61.35,2.54,8.26
2024-02-09 07:35:16,MACH000008,60.48,2.22,8.66
2022-06-14 01:19:27,MACH000007,54.62,1.663,8.0
2024-12-04 00:55:15,MACH000007,47.99,1.551,7.57
2021-03-20 12:07:37,MACH000001,54.92,2.084,8.74
2022-06-03 01:56:11,MACH000001,53.77,1.482,8.86
2025-06-29 13:34:15,MACH000006,51.52,2.103,9.13
2020-03-27 02:08:16,MACH000008,52.17,1.516,8.65
2020-02-05 08:10:07,MACH000003,57.52,2.285,8.82
2025-03-07 16:40:47,MACH000008,53.54,1.611,9.05
2022-09-14 07:21:51,MACH000008,55.77,2.053,7.1
2021-11-28 08:30:37,MACH000001,50.34,1.555,8.74
2023-03-15 19:21:10,MACH000005,55.58,1.843,8.01
2020-03-19 22:08:42,MACH000009,58.2,2.051,8.57
2023-12-09 12:28:07,MACH000010,59.21,1.895,8.01
2021-06-19 12:56:32,MACH000010,59.81,2.368,8.51
2020-07-26 12:18:18,MACH000003,51.42,1.72,8.72
2025-01-15 14:12:36,MACH000009,59.61,2.262,8.73
2024-01-07 06:47:31,MACH000009,49.34,1.651,8.59
2025-07-15 19:38:46,MACH000001,43.9,1.705,9.22
2022-03-16 07:49:45,MACH000002,54.73,1.511,10.05
2023-03-19 04:32:46,MACH000003,59.61,2.368,9.01
2020-10-19 07:37:21,MACH000004,50.32,1.576,8.72
2020-06-27 04:01:15,MACH000005,52.18,1.638,8.74
2025-06-18 07:31:42,MACH000005,51.94,1.486,9.06
2024-07-20 19:28:16,MACH000010,61.93,2.746,9.2
2022-01-11 08:20:48,MACH000005,59.05,2.416,8.51
2021-01-08 06:34:07,MACH000003,55.89,1.851,8.14
2025-12-30 14:31:28,MACH000006,50.63,2.032,8.05
2023-09-08 19:17:02,MACH000004,52.43,2.208,8.43
2023-02-08 07:35:55,MACH000009,61.61,2.355,7.93
2024-03-17 00:13:40,MACH000002,55.07,1.955,8.14
2022-02-02 17:12:09,MACH000001,54.9,1.839,8.61
2025-08-23 03:55:50,MACH000007,55.88,2.183,9.58
2020-05-30 10:33:37,MACH000009,53.92,1.731,9.23
2025-06-09 21:51:37,MACH000010,59.57,2.291,8.75
2021-08-01 13:22:11,MACH000009,55.02,2.03,8.77
2025-06-28 10:35:23,MACH000003,51.11,2.051,7.51
2020-02-17 11:35:53,MACH000001,53.14,2.174,8.82
2025-02-23 14:29:30,MACH000009,53.05,1.629,8.23
2025-09-01 12:14:31,MACH000007,54.35,2.181,8.1
2024-03-09 15:45:53,MACH000008,55.49,1.906,8.79
2023-08-01 12:44:58,MACH000006,51.28,2.001,8.72
2024-09-05 09:33:32,MACH000010,49.43,1.626,8.84
2021-05-16 02:04:50,MACH000006,55.84,1.979,8.33
2021-08-11 00:59:55,MACH000004,58.14,1.921,8.27
2023-08-24 00:18:10,MACH000002,54.63,2.065,9.24
2021-12-25 14:35:06,MACH000001,54.25,1.83,8.19
2024-04-26 21:28:16,MACH000006,55.35,2.333,7.92
2020-11-15 13:14:29,MACH000009,54.36,2.098,8.17
2025-07-13 17:28:33,MACH000010,52.64,2.109,9.75
2022-02-25 20:46:40,MACH000010,52.4,2.272,7.72
2020-09-25 16:19:13,MACH000002,56.45,1.931,9.07
2021-10-01 05:35:55,MACH000001,52.08,1.314,8.81
2020-03-07 22:09:57,MACH000001,48.09,1.471,8.31
2020-06-03 03:21:55,MACH000007,55.53,2.024,8.47
2023-07-12 14:58:45,MACH000001,56.53,2.509,8.04
2022-07-03 10:31:55,MACH000009,60.44,2.242,9.38
2022-07-12 16:23:52,MACH000009,53.95,2.117,8.57
2022-07-02 23:31:43,MACH000003,52.4,1.775,8.58
2025-04-11 09:18:52,MACH000002,54.52,1.661,8.07
2023-08-13 15:17:29,MACH000009,54.21,1.898,8.75
2020-08-29 07:24:43,MACH000003,55.55,2.029,8.9
2020-10-03 11:36:09,MACH000002,47.2,1.649,6.6
2021-07-16 16:46:24,MACH000004,78.7864363609217,4.7752166797274365,9.48
2020-01-17 09:54:20,MACH000007,53.83,1.976,7.98
2024-12-01 13:30:31,MACH000004,59.15,2.636,8.14
2023-09-15 21:02:45,MACH000008,59.93,2.077,8.62
2024-03-31 15:37:13,MACH000005,56.22,2.198,9.12
2020-02-23 16:37:02,MACH000002,53.01,2.015,8.2
2023-06-17 21:30:29,MACH000010,56.58,2.281,9.16
2020-10-23 22:57:19,MACH000004,59.61,2.112,8.99
2023-05-19 12:05:00,MACH000007,50.51,1.998,8.12
2025-12-02 05:54:29,MACH000001,53.06,1.668,9.13
2025-01-10 14:46:43,MACH000007,51.57,1.68,8.06
2021-11-21 03:24:33,MACH000003,61.92,2.344,9.72
2023-12-03 13:58:57,MACH000007,52.91,2.041,8.4
2025-08-01 12:45:13,MACH000003,46.02,1.649,8.3
2024-04-21 22:12:40,MACH000008,56.75,1.949,8.42
2024-12-13 04:33:15,MACH000004,59.12,2.423,9.69
2022-08-25 22:24:39,MACH000001,47.45,1.567,9.06
2020-03-09 22:03:52,MACH000001,57.32,2.176,7.59
2023-10-15 18:45:31,MACH000004,48.75,1.61,8.03
2023-10-16 03:04:57,MACH000009,54.34,2.52,9.06
2021-11-11 03:45:12,MACH000005,58.8,2.413,8.87
2022-08-07 09:39:43,MACH000005,58.36,2.416,8.88
2021-03-03 02:09:37,MACH000003,60.08,2.38,9.24
2024-01-07 05:33:35,MACH000005,52.87,1.764,9.55
2023-10-16 13:01:07,MACH000007,55.51,2.094,8.64
2020-11-12 22:03:39,MACH000003,55.57,2.308,8.62
2023-09-26 19:38:41,MACH000005,51.45,2.055,8.45
2025-01-01 01:51:31,MACH000003,54.11,2.101,8.42
2021-02-22 03:35:29,MACH000001,54.89,1.939,7.75
2025-04-13 23:24:14,MACH000006,58.94,2.458,7.5
2023-10-14 01:56:29,MACH000003,56.01,1.956,7.33
2023-02-11 13:53:05,MACH000002,58.86,2.107,8.83
2022-02-03 18:12:27,MACH000003,58.2,2.124,8.12
2024-01-07 06:57:40,MACH000005,47.84,1.34,8.26
2021-12-15 21:26:51,MACH000005,55.48,2.17,9.02
2025-07-26 04:49:23,MACH000009,56.79,2.436,8.92
2020-03-11 13:37:00,MACH000009,56.18,2.024,9.82
2023-05-12 01:20:38,MACH000002,56.02,2.384,7.9
2020-01-14 20:18:31,MACH000006,50.63,1.581,8.88
2020-12-08 16:57:45,MACH000009,53.62,1.87,8.41
2023-09-22 21:51:09,MACH000009,57.39,2.028,9.37
2023-09-20 02:26:44,MACH000006,55.5,2.351,8.75
2025-03-24 11:18:41,MACH000001,61.19,2.314,7.96
2020-05-03 13:32:07,MACH000001,60.69,2.094,8.87
2023-11-15 16:23:41,MACH000009,59.44,2.562,7.61
2025-10-02 03:46:07,MACH000003,56.76,2.005,7.49
2024-04-19 08:58:51,MACH000005,50.48,1.858,8.05
2023-06-30 22:22:13,MACH000006,50.54,1.573,9.53
2022-06-27 18:37:43,MACH000001,51.6,2.044,8.18
2025-04-27 09:20:05,MACH000001,52.14,2.043,8.22
2023-09-15 01:19:31,MACH000004,59.59,2.126,7.65
2025-11-25 02:38:27,MACH000006,54.68,2.278,8.23
2025-05-09 13:03:17,MACH000008,59.47,2.031,8.26
2023-06-20 03:15:25,MACH000007,56.29,2.312,8.19
2024-09-24 09:50:54,MACH000002,51.05,1.973,9.25
2021-05-28 15:29:19,MACH000004,58.97,2.416,8.16
2023-06-09 21:15:15,MACH000005,56.0,2.145,8.39
2025-11-06 14:37:43,MACH000008,62.74,2.325,8.64
2025-09-28 08:03:36,MACH000007,56.28,2.138,9.29
2023-05-29 06:56:44,MACH000004,50.17,1.804,7.69
2021-02-22 18:59:29,MACH000008,54.87,1.662,8.33
2022-07-18 08:30:29,MACH000008,51.11,1.913,9.79
2020-06-29 17:23:34,MACH000004,49.31,1.516,9.05
2020-02-25 06:46:55,MACH000002,49.39,1.373,8.38
2020-11-10 21:04:44,MACH000003,57.25,1.841,9.5
2022-12-27 08:48:58,MACH000005,55.08,2.125,7.37
2022-08-10 19:27:11,MACH000001,46.85,1.319,9.18
2024-02-19 18:19:38,MACH000005,52.33,1.791,7.95
2025-01-05 01:22:11,MACH000004,60.4,2.088,8.35
2021-10-24 07:30:28,MACH000005,56.14,2.347,8.51
2021-03-09 01:20:39,MACH000001,48.11,1.555,7.59
2020-05-17 22:17:22,MACH000010,52.05,1.761,8.79
2024-03-19 02:22:05,MACH000007,57.81,2.169,7.83
2020-08-29 22:00:06,MACH000010,52.35,1.707,7.35
2022-03-18 11:11:26,MACH000009,54.87,1.898,7.03
2025-10-12 04:34:21,MACH000005,51.39,1.864,8.44
2025-08-13 22:37:57,MACH000003,60.79,2.807,8.75
2021-07-02 07:47:27,MACH000009,49.47,2.172,9.1
2023-10-09 05:57:36,MACH000006,46.76,1.761,8.13
2025-06-14 04:39:08,MACH000006,57.3,2.044,8.27
2023-05-15 23:25:10,MACH000010,54.69,1.885,9.1
2020-04-27 18:53:48,MACH000010,63.05,2.375,8.55
2024-02-11 18:53:58,MACH000003,57.45,2.17,8.31
2020-03-04 04:31:41,MACH000001,56.04,2.11,7.91
2021-04-21 00:55:59,MACH000004,55.15,1.997,7.55
2020-02-16 10:53:02,MACH000004,53.15,2.24,7.28
2024-05-05 16:43:23,MACH000003,51.72,1.548,8.24
2022-08-03 09:45:12,MACH000005,52.48,1.942,8.59
2023-02-25 18:40:53,MACH000009,58.32,2.512,9.18
2025-11-27 07:17:02,MACH000009,52.71,1.778,8.72
2023-05-17 05:17:21,MACH000008,60.07,2.349,8.3
2020-10-13 10:23:00,MACH000010,57.38,2.18,8.74
2025-07-27 20:17:48,MACH000006,48.01,1.436,7.73
2022-08-15 16:11:06,MACH000004,54.99,2.014,9.38
2023-09-05 12:43:31,MACH000002,49.08,1.17,7.43
2022-09-16 09:05:26,MACH000010,54.34,2.101,9.31
2025-08-21 22:53:27,MACH000003,56.69,1.926,8.85
2025-03-16 11:54:39,MACH000009,51.26,1.915,9.68
2024-01-22 09:42:18,MACH000001,58.17,2.126,8.62
2022-03-16 07:26:34,MACH000007,46.23,1.431,8.16
2020-01-02 12:38:56,MACH000010,51.02,1.822,8.78
2021-11-08 18:01:24,MACH000006,59.32,2.328,7.67
2023-05-09 17:08:46,MACH000002,56.16,2.177,9.68
2021-05-23 08:46:26,MACH000005,52.06,2.192,7.64
2020-08-10 18:26:26,MACH000002,53.62,1.777,9.22
2023-02-28 03:30:53,MACH000009,58.02,2.646,9.21
2021-10-03 03:17:09,MACH000005,52.47,1.795,7.84
2024-01-11 08:41:33,MACH000006,53.84,2.261,7.96
2025-06-26 07:03:50,MACH000004,56.18,2.557,8.05
2020-05-18 00:17:35,MACH000001,59.15,1.763,7.85
2025-04-05 08:07:03,MACH000003,54.57,2.014,7.76
2022-08-22 14:19:56,MACH000005,52.63,1.856,9.32
2022-09-27 17:59:22,MACH000003,55.71,1.948,8.69
2021-07-06 02:28:35,MACH000008,57.42,1.877,8.84
2020-06-10 07:22:10,MACH000002,61.32,2.307,7.74
2023-03-28 12:03:16,MACH000002,59.05,2.363,8.74
2021-12-19 21:02:00,MACH000001,50.33,1.742,8.47
2023-01-26 06:48:37,MACH000001,53.08,1.541,9.52
2021-03-25 12:17:34,MACH000004,52.39,2.068,9.64
2020-09-04 12:16:21,MACH000008,54.98,2.04,8.71
2025-08-13 10:28:17,MACH000008,57.24,2.617,8.56
2021-11-13 08:10:35,MACH000008,56.4,1.952,7.56
2025-03-15 07:27:22,MACH000001,49.43,1.308,8.52
2022-01-10 16:05:27,MACH000001,63.14,2.268,8.2
2024-06-01 20:35:02,MACH000007,49.35,1.598,8.73
2025-10-16 00:59:44,MACH000007,54.71,1.965,8.36
2020-04-30 05:19:15,MACH000010,59.94,2.317,8.94
2021-10-09 00:04:59,MACH000005,53.01,2.042,8.47
2024-08-24 08:22:46,MACH000008,49.59,1.776,7.75
2022-07-10 13:25:51,MACH000006,55.04,2.058,8.84
2022-05-06 03:40:22,MACH000001,56.51,2.196,8.43
2025-05-07 08:00:53,MACH000007,58.64,1.92,8.26
2020-11-24 06:21:11,MACH000008,56.6,1.78,8.69
2024-01-17 15:22:50,MACH000008,55.34,2.005,9.49
2024-05-03 08:30:20,MACH000010,56.68,2.241,8.73
2023-06-04 04:55:17,MACH000009,56.01,1.781,8.06
2020-06-13 15:04:47,MACH000003,52.03,1.695,8.28
2022-03-22 04:22:43,MACH000002,53.02,1.861,7.66
2022-10-01 20:46:37,MACH000008,48.4,1.971,8.43
2023-08-01 02:06:58,MACH000004,53.71,1.896,8.38
2021-01-09 04:26:38,MACH000002,53.06,1.698,8.21
2021-12-18 20:48:57,MACH000002,50.16,1.463,8.63
2025-04-20 18:36:36,MACH000002,52.51,1.489,9.33
2020-10-15 12:33:04,MACH000005,50.44,1.414,8.71
2023-10-09 03:49:36,MACH000008,51.88,2.061,8.18
2024-01-21 10:25:11,MACH000009,54.97,1.886,8.0
2020-05-16 04:16:28,MACH000006,54.03,1.973,8.62
2020-12-21 14:47:11,MACH000008,55.49,2.385,8.32
2021-02-12 02:49:22,MACH000006,54.73,2.01,7.91
2021-01-02 16:04:18,MACH000001,55.91,1.972,8.96
2020-06-14 07:54:10,MACH000009,50.74,1.825,9.26
2025-08-30 19:06:44,MACH000010,50.62,1.937,8.01
2022-03-05 23:48:42,MACH000007,52.28,1.902,8.97
2020-10-21 09:22:19,MACH000002,52.82,2.052,9.2
2021-05-19 04:53:39,MACH000003,54.4,2.127,8.64
2021-10-13 18:37:32,MACH000002,60.09,2.432,8.88
2020-12-01 05:18:11,MACH000009,54.86,2.043,8.25
2020-06-21 14:23:04,MACH000008,52.52,1.789,7.76
2025-10-26 01:46:13,MACH000005,59.42,2.159,8.29
2024-01-31 07:55:06,MACH000004,56.35,2.111,8.03
2024-02-17 14:24:42,MACH000007,51.9,1.655,8.54
2023-07-01 00:56:27,MACH000009,63.83,2.565,8.7
2022-05-19 20:55:20,MACH000008,54.12,2.117,9.44
2024-09-13 01:28:53,MACH000008,61.29,2.647,8.25
2020-10-02 01:58:11,MACH000002,57.56,2.06,7.98
2025-02-05 02:43:33,MACH000010,48.44,1.62,7.4
2021-03-10 18:02:58,MACH000009,44.16,1.294,8.26
2025-03-30 11:53:43,MACH000002,65.03,2.572,8.84
2020-01-28 07:55:31,MACH000008,56.65,2.337,7.74
2023-07-15 11:16:57,MACH000005,53.52,2.047,9.47
2023-03-17 08:27:05,MACH000006,55.97,2.04,8.43
2024-05-22 18:37:38,MACH000010,56.28,2.164,8.52
2025-07-30 16:15:21,MACH000009,51.04,1.315,7.63
2023-02-20 12:06:02,MACH000008,51.36,1.726,8.02
2023-10-16 04:34:20,MACH000005,57.25,2.309,8.78
2025-08-18 17:36:27,MACH000006,45.0,1.3,7.78
2022-12-05 08:53:28,MACH000005,57.65,2.044,8.29
2023-03-15 18:57:23,MACH000009,53.89,1.685,9.34
2023-08-30 05:59:19,MACH000005,57.55,2.242,8.68
2022-09-17 02:07:43,MACH000006,55.4,1.746,9.49
2025-11-06 17:13:10,MACH000001,51.7,1.679,7.54
2025-03-02 15:35:14,MACH000008,56.86,2.2,8.31
2023-02-21 16:40:43,MACH000008,59.24,2.207,8.5
2024-12-27 14:12:30,MACH000008,55.0,2.165,6.66
2020-07-27 11:29:58,MACH000007,48.64,1.616,8.46
2021-09-27 00:08:57,MACH000007,52.53,1.781,7.89
2021-01-11 04:22:50,MACH000006,55.79,2.415,9.54
2025-08-28 21:37:41,MACH000007,57.65,2.074,8.09
2023-02-27 22:14:57,MACH000009,52.06,1.932,7.72
2022-12-19 00:19:30,MACH000005,57.51,1.944,8.04
2020-03-30 23:54:39,MACH000009,62.71,2.612,8.53
2023-04-16 08:06:29,MACH000009,51.02,1.781,8.58
2020-04-24 22:14:05,MACH000004,58.34,2.241,9.37
2024-11-29 07:08:35,MACH000009,60.02,2.304,8.0
2023-10-21 09:14:24,MACH000008,58.32,1.987,8.35
2023-12-08 14:19:07,MACH000005,61.01,1.89,7.41
2023-02-14 02:51:44,MACH000010,55.82,2.374,8.78
2025-05-19 03:07:14,MACH000003,49.52,1.51,8.2
2022-10-22 12:48:58,MACH000009,53.62,1.634,8.08
2021-06-15 07:39:31,MACH000003,48.88,1.554,7.92
2025-10-24 16:59:33,MACH000003,54.24,2.002,8.5
2022-07-15 08:43:26,MACH000003,52.34,1.974,8.41
2021-08-26 09:42:30,MACH000001,59.95,2.076,9.04
2022-03-04 15:36:42,MACH000006,53.72,2.153,7.68
2024-06-15 06:53:26,MACH000003,55.66,2.128,7.95
2023-11-26 18:28:12,MACH000010,59.85,2.315,9.29
2020-05-01 02:25:28,MACH000003,48.14,1.542,8.59
2021-10-04 20:14:03,MACH000009,62.24,2.435,9.28
2021-12-08 18:55:21,MACH000007,54.99,1.974,8.6
2022-10-13 10:28:53,MACH000008,53.83,2.027,8.74
2023-05-17 22:56:11,MACH000001,52.81,1.923,8.63
2020-07-21 15:52:18,MACH000008,53.04,1.887,8.67
2024-12-11 10:20:36,MACH000008,60.5,2.145,8.51
2024-01-17 02:08:36,MACH000008,54.16,1.969,8.72
2022-11-06 15:22:21,MACH000006,54.64,2.131,7.9
2020-06-11 17:01:11,MACH000010,52.92,1.86,8.19
2025-02-16 01:57:32,MACH000005,55.9,2.164,9.65
2022-04-01 13:51:20,MACH000004,52.67,1.919,7.99
2022-10-26 05:15:40,MACH000009,52.34,2.029,8.08
2021-12-27 03:22:29,MACH000007,55.71,2.071,7.89
2022-07-26 03:34:16,MACH000001,57.47,2.109,9.43
2023-12-14 23:02:11,MACH000001,47.0,1.32,8.24
2020-06-04 01:44:35,MACH000001,55.43,2.06,9.16
2022-11-06 19:04:42,MACH000004,54.08,1.995,7.76
2020-11-06 21:03:44,MACH000009,55.54,1.883,7.56
2022-04-09 08:23:09,MACH000003,59.22,2.029,8.58
2025-01-27 04:26:50,MACH000010,59.19,2.629,9.19
2020-02-13 16:48:22,MACH000001,60.85,2.325,9.39
2025-06-12 03:34:04,MACH000001,54.35,2.07,8.35
2020-09-29 12:56:17,MACH000003,53.39,1.97,8.49
2022-12-31 18:27:39,MACH000007,56.75,1.893,8.21
