date,machineId,temprature,vibration,pressure
2025-07-15 19:38:09,MACH000001,55.76,2.257,9.15
2025-12-06 19:13:44,MACH000008,58.43,2.053,9.44
2025-10-31 02:42:09,MACH000009,61.66,2.852,8.98
2025-06-09 01:57:40,MACH000007,63.25,2.411,8.19
2025-03-11 18:29:06,MACH000004,55.85,1.915,8.8
2025-04-24 02:03:43,MACH000007,53.87,1.956,8.43
2025-08-10 13:51:07,MACH000004,52.5,2.09,8.3
2025-05-04 19:02:32,MACH000007,55.4,2.089,8.69
2025-04-19 19:32:56,MACH000004,56.84,1.965,8.94
2025-11-21 04:55:50,MACH000009,57.82,1.851,9.03
2025-02-17 10:05:29,MACH000005,50.94,1.634,7.78
2025-05-12 15:51:32,MACH000007,50.99,1.636,8.73
2025-06-03 17:48:56,MACH000008,54.04,2.156,9.5
2025-08-05 13:15:34,MACH000005,55.01,1.838,7.08
2025-11-12 00:32:49,MACH000001,61.46,2.777,9.28
2025-04-29 18:33:45,MACH000004,45.56,1.396,7.69
2025-08-05 13:15:28,MACH000003,52.57,1.877,8.16
2025-03-02 14:12:09,MACH000007,58.38,2.246,8.19
2025-09-28 16:04:25,MACH000006,50.99,1.799,9.09
2025-08-01 22:12:29,MACH000006,54.91,1.529,6.87
2025-09-17 13:54:43,MACH000002,58.84,2.174,9.15
2025-03-06 13:25:29,MACH000006,57.65,2.13,8.97
2025-03-08 00:52:07,MACH000008,57.73,2.409,8.28
2025-05-16 22:36:37,MACH000005,54.19,2.202,9.01
2025-02-01 21:55:09,MACH000009,55.48,1.995,9.18
2025-04-07 02:29:05,MACH000002,55.67,2.075,8.51
2025-04-25 13:22:44,MACH000007,52.87,1.916,7.83
2025-10-17 17:51:36,MACH000006,58.33,2.257,8.43
2025-10-18 15:00:15,MACH000006,49.77,1.9,9.4
2025-01-26 04:13:25,MACH000004,52.33,1.798,8.29
2025-11-06 16:07:11,MACH000010,58.36,2.167,7.53
2025-11-24 14:22:13,MACH000009,47.1,1.544,8.38
2025-05-03 14:48:54,MACH000006,55.57,2.13,8.41
2025-05-26 22:42:23,MACH000008,59.41,2.114,8.71
2025-02-22 01:34:52,MACH000008,51.94,1.801,7.19
2025-10-08 12:10:50,MACH000004,56.65,1.993,8.67
2025-04-14 02:59:00,MACH000005,55.5,2.084,9.59
2025-04-17 11:30:54,MACH000002,57.62,2.039,7.87
2025-12-22 20:07:14,MACH000004,55.06,2.17,7.93
2025-01-15 08:25:06,MACH000006,59.59,2.053,8.47
2025-06-17 13:29:19,MACH000002,56.49,2.014,7.36
2025-11-02 19:04:31,MACH000002,58.45,1.971,8.55
2025-02-11 19:09:40,MACH000010,58.24,2.157,7.82
2025-02-09 21:17:07,MACH000007,60.43,2.462,8.78
2025-02-02 20:50:44,MACH000010,51.13,1.71,7.7
2025-08-29 09:06:05,MACH000005,50.04,1.53,9.82
2025-07-08 07:05:12,MACH000003,59.17,1.859,8.17
2025-04-16 20:48:04,MACH000003,55.65,1.612,9.14
2025-09-11 09:18:27,MACH000007,62.5,2.314,9.11
2025-05-12 07:42:04,MACH000003,46.23,1.55,6.81
2025-09-17 11:57:39,MACH000010,54.72,1.653,9.25
2025-07-30 08:10:56,MACH000005,54.92,1.944,8.17
2025-03-04 16:44:09,MACH000002,58.58,1.962,8.95
2025-04-06 01:57:07,MACH000003,62.8,2.425,9.63
2025-12-18 22:02:19,MACH000004,55.03,2.063,9.33
2025-07-18 04:14:53,MACH000001,56.68,1.793,8.85
2025-03-24 13:46:27,MACH000004,47.85,1.403,7.69
2025-06-14 00:04:08,MACH000004,56.15,1.97,8.81
2025-07-17 08:29:46,MACH000003,56.18,2.29,7.88
2025-12-27 17:04:19,MACH000010,52.72,1.941,8.34
2025-06-13 15:59:34,MACH000009,56.19,2.151,8.31
2025-03-15 10:18:08,MACH000003,56.0,2.136,8.75
2025-10-19 01:18:21,MACH000002,61.47,2.478,8.15
2025-08-30 03:12:15,MACH000007,51.96,1.489,8.58
2025-09-16 08:53:26,MACH000009,51.45,1.244,8.91
2025-10-19 04:45:17,MACH000006,51.59,1.505,8.31
2025-01-13 11:53:37,MACH000005,53.26,1.767,7.25
2025-05-18 15:36:43,MACH000001,48.63,1.694,9.12
2025-08-03 16:49:46,MACH000003,53.95,1.941,8.64
2025-08-01 07:03:03,MACH000009,55.14,1.8,8.34
2025-03-04 08:54:17,MACH000008,61.0,2.392,8.51
2025-06-08 23:21:38,MACH000009,54.5,1.507,9.16
2025-03-23 10:46:31,MACH000008,60.06,2.371,8.3
2025-08-11 06:29:45,MACH000001,58.32,2.073,7.72
2025-07-27 17:35:35,MACH000008,55.55,2.441,8.1
2025-11-15 00:05:30,MACH000008,54.43,1.763,8.65
2025-04-12 03:59:56,MACH000005,57.14,1.796,8.62
2025-01-13 18:17:56,MACH000006,57.57,2.394,7.57
2025-06-11 17:53:08,MACH000002,52.89,1.586,9.49
2025-05-18 11:07:19,MACH000001,57.35,2.123,10.23
2025-08-20 18:31:53,MACH000008,54.64,1.952,9.49
2025-08-31 00:44:04,MACH000007,57.18,2.263,8.73
2025-05-31 01:26:32,MACH000004,61.57,2.237,8.23
2025-10-20 11:03:44,MACH000007,53.56,1.854,9.04
2025-04-03 09:37:40,MACH000002,47.06,1.638,8.61
2025-01-24 05:09:06,MACH000002,54.79,1.661,8.37
2025-03-06 21:11:14,MACH000007,50.71,1.85,8.17
2025-03-26 15:09:53,MACH000003,56.05,2.19,7.86
2025-01-14 04:20:06,MACH000006,50.97,1.849,8.71
2025-05-12 07:22:22,MACH000007,54.56,2.012,8.97
2025-11-26 08:25:34,MACH000007,61.52,2.233,8.39
2025-03-22 01:14:03,MACH000010,62.33,2.287,8.33
2025-05-15 12:52:07,MACH000004,56.44,2.099,8.87
2025-09-21 09:04:26,MACH000003,51.39,1.755,7.79
2025-09-05 14:24:39,MACH000001,58.49,2.082,8.04
2025-10-04 01:42:24,MACH000007,53.14,2.048,7.91
2025-12-26 21:46:21,MACH000009,49.04,1.777,9.18
2025-04-28 10:40:10,MACH000001,62.81,2.657,8.99
2025-10-20 19:23:18,MACH000005,54.96,2.447,6.6
2025-05-09 02:25:21,MACH000004,57.21,2.477,8.17
2025-09-23 17:07:38,MACH000010,53.7,1.821,9.25
2025-11-29 17:00:30,MACH000002,57.14,2.086,7.89
2025-05-29 20:06:33,MACH000007,51.7,1.626,6.95
2025-05-13 21:10:59,MACH000007,54.54,2.226,9.04
2025-10-14 03:29:24,MACH000008,58.67,2.148,8.76
2025-04-12 21:07:39,MACH000003,54.28,1.907,7.95
2025-12-25 08:25:36,MACH000006,51.63,1.795,7.94
2025-09-16 15:43:09,MACH000004,58.69,2.203,8.41
2025-01-22 20:09:23,MACH000003,53.56,1.662,8.28
2025-04-04 21:02:48,MACH000004,53.47,2.208,8.42
2025-08-20 20:42:48,MACH000001,50.48,2.097,9.71
2025-09-24 17:28:12,MACH000007,61.19,2.249,8.35
2025-11-17 12:38:20,MACH000007,59.26,2.537,7.96
2025-12-21 07:43:22,MACH000007,53.99,1.845,8.77
2025-12-22 00:16:57,MACH000002,51.52,2.068,8.72
2025-12-03 21:40:07,MACH000001,57.72,2.393,9.16
2025-03-28 23:11:47,MACH000009,56.61,1.915,8.27
2025-01-09 22:54:59,MACH000002,53.35,1.958,8.8
2025-07-15 06:26:44,MACH000005,54.63,2.147,7.75
2025-08-22 17:11:45,MACH000005,57.36,2.479,8.87
2025-03-19 20:59:10,MACH000008,55.91,2.433,8.18
2025-10-24 11:40:32,MACH000001,56.48,2.374,8.3
2025-01-31 17:19:48,MACH000007,56.05,2.056,8.71
2025-01-12 23:47:50,MACH000003,57.92,2.228,8.74
2025-10-08 04:39:37,MACH000002,52.77,1.872,8.0
2025-11-10 16:30:00,MACH000005,55.64,1.844,8.16
2025-10-11 01:28:59,MACH000004,52.11,1.897,8.4
2025-09-19 07:16:43,MACH000009,52.4,1.763,9.35
2025-12-20 19:50:36,MACH000001,62.61,2.371,9.22
2025-02-16 20:16:17,MACH000003,49.3,1.43,7.81
2025-01-09 23:30:19,MACH000003,57.67,2.11,9.38
2025-01-02 18:15:35,MACH000004,65.87,2.432,8.06
2025-06-18 22:36:06,MACH000007,62.06,2.762,8.7
2025-11-10 10:20:33,MACH000005,57.25,2.113,7.66
2025-10-11 23:13:08,MACH000010,62.64,2.592,8.62
2025-02-19 16:59:58,MACH000006,56.6,1.792,8.65
2025-02-20 13:04:02,MACH000003,53.82,1.908,8.78
2025-08-14 18:59:29,MACH000005,55.08,1.646,7.8
2025-08-22 21:52:37,MACH000002,58.6,2.492,8.23
2025-05-17 08:40:57,MACH000004,63.31,2.488,7.4
2025-10-23 03:05:32,MACH000003,59.25,2.376,9.21
2025-03-03 00:26:13,MACH000003,54.65,1.857,8.73
2025-12-17 23:24:42,MACH000004,52.45,1.941,9.28
2025-03-31 08:17:55,MACH000008,47.24,1.888,8.6
2025-05-11 08:26:08,MACH000008,54.45,2.045,8.16
2025-12-24 06:28:36,MACH000001,50.86,1.693,8.86
2025-10-12 05:48:00,MACH000005,58.71,2.145,7.83
2025-05-04 02:33:14,MACH000002,53.99,1.602,8.15
2025-02-13 06:35:41,MACH000010,58.89,2.234,8.4
2025-10-28 02:43:06,MACH000006,65.03,2.629,9.03
2025-12-20 03:01:11,MACH000003,54.48,2.11,8.21
2025-10-25 23:34:25,MACH000010,55.65,2.167,7.17
2025-11-01 01:41:19,MACH000010,56.45,2.017,8.47
2025-05-02 18:36:08,MACH000009,53.87,2.091,9.14
2025-01-25 23:26:32,MACH000009,55.46,2.32,8.76
2025-02-24 17:42:42,MACH000008,53.6,2.25,8.73
2025-12-13 12:37:57,MACH000002,60.43,2.228,8.31
2025-07-26 04:44:22,MACH000002,54.14,1.963,8.45
2025-05-05 16:55:31,MACH000002,50.01,1.86,8.33
2025-04-05 03:03:30,MACH000005,50.35,1.489,8.45
2025-06-30 00:49:37,MACH000010,51.63,1.817,8.89
2025-11-24 10:18:49,MACH000009,53.21,1.812,8.51
2025-08-29 17:44:16,MACH000007,58.5,2.354,8.34
2025-02-12 07:02:50,MACH000007,58.25,2.112,9.04
2025-11-04 01:03:43,MACH000003,58.58,2.184,8.99
2025-06-24 07:08:09,MACH000003,55.07,1.857,9.04
2025-10-01 17:43:54,MACH000010,58.97,1.738,9.52
2025-12-22 22:41:04,MACH000003,54.02,1.812,8.89
2025-02-02 03:02:43,MACH000001,47.66,1.794,8.33
2025-02-07 12:08:19,MACH000008,58.79,1.909,8.81
2025-12-11 17:40:40,MACH000002,52.26,1.885,8.18
2025-12-14 20:30:01,MACH000007,54.13,1.967,7.92
2025-02-06 05:55:12,MACH000009,53.55,1.782,8.27
2025-03-29 02:13:35,MACH000002,57.09,2.304,9.95
2025-06-04 21:24:26,MACH000001,55.64,1.986,8.14
2025-09-12 22:50:43,MACH000005,54.08,1.905,9.65
2025-01-25 06:19:14,MACH000010,61.4,2.67,8.09
2025-04-23 04:43:36,MACH000005,54.64,1.542,8.65
2025-03-25 06:35:56,MACH000001,54.05,1.564,9.67
2025-08-11 14:51:00,MACH000009,58.23,2.511,7.97
2025-07-21 13:50:06,MACH000003,59.67,2.509,7.9
2025-08-04 04:06:16,MACH000002,58.56,2.417,7.79
2025-01-01 16:18:17,MACH000007,52.61,2.43,7.74
2025-09-01 03:23:43,MACH000005,56.47,2.255,8.47
2025-05-28 22:29:57,MACH000004,55.34,2.069,7.97
2025-07-07 01:40:26,MACH000004,54.23,1.681,8.68
2025-11-14 20:07:20,MACH000009,51.26,1.801,7.84
2025-02-28 03:15:43,MACH000009,55.88,1.9,8.44
2025-03-07 00:22:56,MACH000001,59.35,2.23,7.9
2025-02-06 23:55:40,MACH000010,61.52,1.841,8.84
2025-12-29 22:43:31,MACH000007,59.61,1.945,8.57
2025-04-14 13:23:47,MACH000008,53.2,1.826,8.82
2025-12-27 23:11:25,MACH000005,51.27,1.827,8.46
2025-09-18 18:12:09,MACH000007,49.03,1.494,8.29
2025-03-20 02:38:01,MACH000008,59.22,2.229,8.71
2025-10-14 21:33:41,MACH000008,58.29,2.048,7.83
2025-10-09 02:55:53,MACH000009,52.78,1.665,8.04
2025-10-03 23:29:18,MACH000005,51.97,1.962,9.13
2025-11-14 21:34:54,MACH000002,60.07,2.118,8.98
2025-11-12 11:06:04,MACH000006,58.89,1.999,8.73
2025-07-02 17:44:32,MACH000001,60.17,2.766,7.7
2025-01-18 02:19:37,MACH000010,57.25,2.201,7.99
2025-05-20 08:36:36,MACH000006,57.59,2.2,9.27
2025-05-26 14:30:38,MACH000003,46.76,1.388,8.67
2025-07-03 05:08:18,MACH000003,53.5,2.061,8.31
2025-01-23 07:00:48,MACH000007,63.09,2.485,9.14
2025-01-07 22:05:25,MACH000004,52.73,1.629,9.54
2025-01-16 18:08:18,MACH000005,55.87,2.391,9.07
2025-01-09 10:29:23,MACH000006,61.23,2.067,9.0
2025-05-04 04:57:47,MACH000010,58.5,2.32,8.36
2025-07-27 03:15:36,MACH000006,51.14,1.458,9.1
2025-04-04 20:11:13,MACH000002,50.3,1.829,9.48
2025-12-30 12:04:32,MACH000003,61.44,2.697,8.5
2025-01-26 03:38:33,MACH000001,57.97,1.892,8.21
2025-01-16 12:00:05,MACH000003,56.42,2.373,8.49
2025-02-25 17:57:31,MACH000008,57.01,2.043,8.58
2025-10-08 19:18:22,MACH000004,53.52,1.931,7.69
2025-09-09 03:23:58,MACH000002,51.44,1.324,9.09
2025-10-25 12:09:52,MACH000004,56.76,2.224,8.63
2025-05-22 17:50:56,MACH000007,52.59,1.669,7.67
2025-05-28 17:53:17,MACH000009,52.64,1.789,8.51
2025-05-09 03:52:22,MACH000005,53.53,2.1,7.92
2025-05-10 11:16:17,MACH000005,58.14,2.101,8.05
2025-10-15 21:17:55,MACH000005,52.19,1.552,9.67
2025-10-11 08:08:19,MACH000010,51.84,2.084,8.72
2025-02-07 14:50:41,MACH000009,51.21,1.702,8.25
2025-05-11 20:54:13,MACH000007,54.39,1.895,7.47
2025-09-04 17:26:49,MACH000003,59.04,2.376,8.68
2025-08-10 16:05:01,MACH000002,54.42,2.119,8.52
2025-06-03 02:21:37,MACH000009,55.01,2.414,8.3
2025-11-22 18:58:03,MACH000003,55.76,1.94,8.11
2025-08-28 09:33:27,MACH000008,53.68,1.725,9.26
2025-03-13 15:18:11,MACH000004,51.36,1.842,9.16
2025-05-14 08:05:52,MACH000005,53.27,2.029,8.86
2025-01-07 08:56:15,MACH000008,52.73,1.866,7.46
2025-11-27 21:18:30,MACH000005,54.64,1.994,8.36
2025-04-18 19:24:46,MACH000010,53.19,1.942,9.38
2025-02-23 13:01:57,MACH000002,55.9,2.015,8.21
2025-08-25 20:38:19,MACH000006,54.55,1.838,8.07
2025-01-19 00:53:49,MACH000007,52.51,1.682,8.01
2025-01-12 02:56:21,MACH000001,60.82,2.179,9.29
2025-09-16 21:48:10,MACH000010,56.92,2.188,7.63
2025-11-02 13:17:06,MACH000009,54.17,1.638,8.48
2025-10-14 02:30:33,MACH000006,52.84,2.044,7.53
2025-12-23 09:02:46,MACH000004,58.66,2.462,8.72
2025-01-15 09:43:33,MACH000002,51.53,1.894,9.85
2025-12-13 20:57:13,MACH000009,60.62,2.012,8.5
2025-02-21 19:58:48,MACH000006,49.27,1.452,8.36
2025-05-29 14:42:58,MACH000009,66.07,2.432,8.25
2025-10-20 15:44:02,MACH000002,53.31,1.622,8.42
2025-05-13 07:08:35,MACH000005,49.81,1.619,8.64
2025-07-11 18:06:58,MACH000006,52.32,2.124,8.9
2025-07-12 13:59:15,MACH000005,53.75,2.124,8.35
2025-07-17 17:22:56,MACH000006,52.75,2.042,8.83
2025-12-30 19:11:45,MACH000003,56.42,1.608,8.44
2025-05-01 03:46:17,MACH000009,56.14,2.42,8.97
2025-02-18 04:42:13,MACH000002,67.7,3.066,9.05
2025-12-10 03:37:31,MACH000002,55.35,1.783,8.22
2025-02-28 08:37:32,MACH000005,49.7,1.309,8.96
2025-09-01 06:57:41,MACH000010,54.31,1.984,8.79
2025-04-25 12:43:55,MACH000003,55.55,2.449,9.21
2025-07-11 19:23:25,MACH000002,52.96,1.964,8.98
2025-09-03 21:57:04,MACH000006,57.57,2.089,8.15
2025-09-12 16:59:33,MACH000006,58.08,2.19,9.89
2025-08-01 05:37:01,MACH000007,52.46,2.007,8.61
2025-08-07 01:43:54,MACH000004,53.59,1.758,8.2
2025-10-23 01:55:07,MACH000008,47.37,1.648,9.05
2025-07-04 18:47:35,MACH000003,51.52,2.071,8.78
2025-08-23 13:16:46,MACH000010,53.93,1.722,8.09
2025-08-31 10:10:01,MACH000001,55.56,2.113,8.65
2025-05-07 01:49:56,MACH000005,54.46,2.213,9.76
2025-02-01 08:54:59,MACH000006,51.63,1.442,8.01
2025-02-09 19:58:29,MACH000003,59.43,2.224,8.01
2025-10-15 04:10:18,MACH000002,59.03,2.068,9.75
2025-07-11 12:15:25,MACH000003,59.42,2.074,7.76
2025-08-09 01:51:55,MACH000003,61.2,2.686,7.87
2025-05-16 08:44:20,MACH000007,51.06,1.952,8.49
2025-02-12 10:55:24,MACH000001,56.72,2.352,8.52
2025-06-04 08:07:49,MACH000004,58.65,2.424,9.52
2025-09-14 18:28:29,MACH000003,64.09,2.599,9.55
2025-11-28 18:30:33,MACH000010,60.99,2.474,9.67
2025-04-04 19:01:30,MACH000007,53.97,2.183,9.18
2025-10-25 21:31:14,MACH000001,48.64,1.597,8.0
2025-05-02 03:31:10,MACH000008,50.16,1.863,7.76
2025-02-15 02:27:34,MACH000010,57.69,2.588,8.57
2025-11-15 22:48:39,MACH000007,55.25,2.186,8.06
2025-01-01 04:52:52,MACH000008,52.21,1.775,8.11
2025-05-19 02:38:19,MACH000008,47.05,1.471,8.19
2025-12-09 21:21:55,MACH000009,58.54,2.081,8.68
2025-06-21 00:03:05,MACH000001,50.39,1.44,9.21
2025-10-20 02:17:24,MACH000009,60.67,1.732,7.79
2025-12-10 00:11:07,MACH000001,51.0,1.55,8.62
2025-01-07 20:12:25,MACH000003,53.22,1.813,9.66
2025-10-16 09:48:10,MACH000007,52.33,1.904,7.34
2025-05-23 10:26:47,MACH000008,57.54,2.256,9.3
2025-10-08 17:31:00,MACH000005,52.31,1.808,7.03
2025-09-01 02:30:32,MACH000001,54.15,1.872,8.17
2025-04-20 06:57:32,MACH000003,53.6,2.209,7.73
2025-05-12 22:36:43,MACH000007,51.49,1.607,8.54
2025-02-26 02:41:00,MACH000002,55.06,2.501,8.92
2025-02-09 14:09:36,MACH000002,56.06,1.869,9.02
2025-09-07 13:18:28,MACH000009,57.82,2.108,7.91
2025-02-11 00:37:02,MACH000006,57.44,2.042,8.18
2025-01-02 11:57:23,MACH000004,57.87,2.008,8.24
2025-03-18 14:28:02,MACH000010,47.92,1.309,7.86
2025-03-29 03:08:11,MACH000009,54.91,1.85,7.88
2025-05-28 13:41:29,MACH000007,51.42,2.155,9.5
2025-06-09 11:45:31,MACH000007,55.04,2.294,8.13
2025-12-16 07:50:57,MACH000008,55.56,2.06,8.35
2025-12-15 09:40:20,MACH000003,55.83,1.97,10.12
2025-02-03 16:58:57,MACH000002,48.58,2.1,9.5
2025-06-18 03:43:50,MACH000001,64.57,2.24,7.98
2025-05-27 15:04:37,MACH000002,64.21,2.474,8.34
2025-04-12 16:59:40,MACH000003,52.51,1.344,7.3
2025-10-06 02:10:49,MACH000005,50.55,2.074,8.97
2025-07-07 22:31:10,MACH000008,66.37,2.857,9.25
2025-08-14 05:21:26,MACH000003,59.43,2.341,8.5
2025-12-20 18:06:19,MACH000007,58.0,2.068,8.45
2025-02-03 02:43:52,MACH000005,50.1,2.042,8.98
2025-11-20 09:34:04,MACH000005,61.45,2.49,9.43
2025-03-03 20:56:17,MACH000008,51.53,1.784,9.27
2025-01-10 11:08:08,MACH000010,54.26,2.35,8.53
2025-11-04 02:05:58,MACH000005,60.51,2.557,9.07
2025-12-22 08:50:09,MACH000010,53.35,1.678,8.22
2025-04-01 13:19:11,MACH000007,55.93,2.205,9.3
2025-09-14 23:26:49,MACH000010,59.7,2.026,7.4
2025-01-19 13:09:55,MACH000008,50.16,1.99,6.97
2025-10-07 05:00:49,MACH000008,59.65,2.625,8.84
2025-09-08 05:13:20,MACH000003,61.43,2.037,8.28
2025-08-11 22:11:49,MACH000004,54.72,2.034,7.49
2025-07-15 08:07:37,MACH000008,59.93,2.199,8.3
2025-03-16 13:09:33,MACH000005,51.9,1.566,8.0
2025-07-31 17:47:06,MACH000001,48.85,1.94,8.1
2025-02-18 08:13:02,MACH000007,47.07,1.33,8.57
2025-04-30 00:50:28,MACH000003,57.05,1.941,8.76
2025-05-07 17:53:15,MACH000002,56.81,1.969,9.46
2025-03-28 18:31:14,MACH000010,52.66,1.552,8.63
2025-04-22 11:19:06,MACH000005,59.69,2.387,7.58
2025-04-30 23:27:28,MACH000001,52.42,1.682,8.26
2025-06-01 14:14:16,MACH000009,50.03,1.72,6.27
2025-11-09 08:40:07,MACH000010,51.21,1.695,9.02
2025-07-04 04:38:45,MACH000005,60.65,2.559,8.27
2025-08-29 10:28:53,MACH000006,58.37,2.37,8.91
2025-12-07 04:32:43,MACH000007,54.33,1.978,8.89
2025-06-05 16:18:59,MACH000009,53.92,1.817,8.58
2025-07-31 17:09:03,MACH000005,52.73,1.68,9.01
2025-05-20 16:30:52,MACH000004,45.26,1.172,8.34
2025-09-14 22:12:33,MACH000003,48.6,1.523,9.11
2025-11-22 15:09:39,MACH000005,54.44,1.615,7.81
2025-10-15 03:47:09,MACH000010,57.36,2.068,9.15
2025-07-04 02:48:33,MACH000010,53.69,2.049,8.78
2025-07-30 05:59:56,MACH000003,48.8,1.541,8.12
2025-01-03 12:00:06,MACH000005,61.5,2.063,8.47
2025-09-06 08:38:54,MACH000008,49.51,1.617,7.54
2025-08-07 02:05:28,MACH000002,55.07,2.113,7.09
2025-03-27 09:54:25,MACH000004,55.64,2.177,8.48
2025-11-27 05:16:56,MACH000008,64.38,2.266,8.56
2025-08-21 00:04:08,MACH000005,51.22,1.937,8.93
2025-12-22 03:40:55,MACH000008,55.19,2.15,8.85
2025-05-16 05:24:48,MACH000006,55.71,1.958,8.7
2025-08-08 07:23:48,MACH000001,50.45,1.854,9.42
2025-08-10 13:45:19,MACH000005,56.21,1.812,9.04
2025-08-18 12:51:25,MACH000010,53.25,1.364,8.56
2025-12-16 08:26:33,MACH000002,53.76,1.771,8.49
2025-07-01 06:25:16,MACH000007,52.11,1.803,9.54
2025-08-13 13:41:16,MACH000010,59.71,2.292,8.61
2025-11-17 19:37:46,MACH000004,54.49,1.388,8.67
2025-01-04 22:16:51,MACH000002,51.79,1.787,8.66
2025-03-01 01:29:58,MACH000001,46.34,1.39,9.09
2025-07-07 11:36:12,MACH000005,62.52,2.761,8.02
2025-02-18 19:20:58,MACH000010,55.3,2.07,8.54
2025-06-22 07:52:46,MACH000008,60.15,2.375,7.76
2025-09-07 16:27:09,MACH000008,59.95,2.394,8.05
2025-12-01 19:39:41,MACH000010,56.5,2.434,8.05
2025-05-19 08:31:53,MACH000002,58.65,2.314,7.86
2025-07-27 12:25:30,MACH000006,60.06,2.569,7.84
2025-04-30 06:25:19,MACH000007,50.85,1.403,8.88
2025-07-15 21:11:08,MACH000010,58.58,2.569,8.35
2025-03-05 16:07:03,MACH000001,56.14,1.944,7.81
2025-11-27 12:41:53,MACH000005,51.44,1.639,8.3
2025-05-01 20:36:02,MACH000006,58.44,2.269,8.74
2025-08-17 03:25:48,MACH000007,51.16,1.725,8.5
2025-07-04 07:42:49,MACH000009,57.21,2.083,8.85
2025-04-02 09:50:38,MACH000003,56.14,2.183,7.53
2025-08-04 11:59:18,MACH000008,52.41,1.704,9.35
2025-11-10 09:00:19,MACH000010,62.54,2.528,8.63
2025-02-22 16:30:29,MACH000003,58.47,1.852,7.97
2025-09-01 15:03:35,MACH000009,51.78,1.916,7.97
2025-09-11 11:51:19,MACH000008,60.01,2.374,9.13
2025-03-16 04:23:02,MACH000009,53.6,1.817,7.41
2025-06-11 00:14:20,MACH000005,53.38,1.683,8.66
2025-11-09 00:52:27,MACH000009,58.83,2.061,6.6
2025-09-10 02:20:01,MACH000003,57.62,2.023,7.45
2025-09-03 11:41:37,MACH000007,54.01,1.782,7.67
2025-07-13 01:56:34,MACH000003,61.3,2.373,7.55
2025-05-06 22:34:11,MACH000006,51.87,1.865,8.34
2025-01-12 14:40:32,MACH000008,60.69,2.41,8.38
2025-09-14 06:57:08,MACH000002,51.99,1.655,7.82
2025-03-20 21:28:29,MACH000008,56.47,2.165,7.83
2025-09-11 23:12:38,MACH000001,53.57,1.586,9.33
2025-10-12 20:31:23,MACH000004,58.19,1.779,8.54
2025-04-09 01:20:25,MACH000007,46.86,1.669,7.91
2025-05-08 04:36:58,MACH000001,50.83,1.44,7.73
2025-06-28 18:27:32,MACH000006,57.3,1.748,8.56
2025-02-24 04:42:37,MACH000010,58.54,1.843,9.18
2025-11-26 00:57:58,MACH000006,52.46,1.909,8.13
2025-01-16 01:12:52,MACH000007,59.31,2.294,8.88
2025-02-26 13:38:18,MACH000009,52.22,1.908,9.54
2025-05-12 14:36:25,MACH000007,57.08,2.175,7.76
2025-04-23 13:45:27,MACH000003,54.44,1.833,9.89
2025-06-15 19:26:30,MACH000004,48.99,1.518,8.26
2025-10-31 01:12:47,MACH000001,62.05,2.057,8.4
2025-07-04 17:32:45,MACH000005,52.77,2.007,9.61
2025-02-25 21:13:04,MACH000007,52.06,1.874,8.9
2025-08-10 10:41:30,MACH000003,53.47,1.704,9.37
2025-08-31 02:31:07,MACH000006,53.29,2.208,8.95
2025-09-23 14:08:15,MACH000003,55.82,1.737,7.9
2025-11-23 01:31:48,MACH000004,53.1,1.943,7.88
2025-03-07 04:55:09,MACH000005,52.91,1.436,7.75
2025-04-12 13:33:51,MACH000006,56.93,1.877,8.29
2025-12-10 22:21:05,MACH000006,55.03,1.63,8.06
2025-05-18 18:10:48,MACH000001,56.85,2.269,9.38
2025-04-16 08:01:37,MACH000008,53.86,2.402,8.6
2025-12-19 07:09:31,MACH000003,56.21,1.846,8.34
2025-04-21 16:27:04,MACH000004,48.91,1.471,9.48
2025-12-17 04:43:21,MACH000008,59.37,2.743,7.51
2025-11-13 23:14:41,MACH000005,53.36,1.745,9.06
2025-04-08 03:54:54,MACH000006,54.13,2.252,8.83
2025-12-29 08:13:55,MACH000001,57.19,2.284,8.87
2025-02-26 10:25:54,MACH000008,55.98,2.2,8.6
2025-01-26 20:06:13,MACH000005,57.54,2.531,10.26
2025-11-14 18:00:35,MACH000001,60.47,2.463,7.62
2025-07-15 09:16:08,MACH000007,54.02,1.628,8.05
2025-05-15 17:24:56,MACH000002,54.84,1.805,8.26
2025-10-13 03:23:56,MACH000006,65.75,2.44,7.64
2025-06-02 11:44:41,MACH000003,53.1,1.719,9.04
2025-02-08 04:18:53,MACH000006,52.31,2.059,9.0
2025-12-26 05:39:36,MACH000009,58.16,2.01,9.38
2025-03-05 01:24:18,MACH000006,58.75,2.292,8.77
2025-11-03 15:37:06,MACH000001,58.38,2.093,7.47
2025-10-11 10:54:43,MACH000006,52.35,1.938,9.54
2025-02-27 17:28:40,MACH000003,54.44,1.727,8.04
2025-09-11 07:12:13,MACH000004,54.98,2.318,8.32
2025-01-13 18:36:05,MACH000004,53.82,2.26,9.19
2025-07-09 04:32:47,MACH000009,55.66,1.871,8.17
2025-10-15 03:50:32,MACH000008,53.75,1.834,7.93
2025-10-08 08:21:43,MACH000007,88.38150583996786,5.559768897595195,8.08
2025-12-07 09:19:18,MACH000005,51.03,1.912,8.66
2025-04-05 19:57:48,MACH000010,61.99,2.488,8.85
2025-02-01 19:38:12,MACH000004,50.0,1.577,8.7
